FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,TMPRIV_,TMPRIV_ID,NAME,ALIAS,CLASS,PRIMARY,END,REACHCODE,SORTER,LENGTH_KM,STRAHLER,SEGMENT,SHREVE,US_ACCUM,LINK_TYPE,CATCHID,DIST2MTH,MAINCHAN,ORDER,RIVN_ROOT,RIVN_SUFX
3030,3027,0,0,0.2098977,8747,8747,Phongolo,Pongolo,Perennial,W,N,W42J020000,W00001400,21.6266,4,5712.0,17.0,831945.532,I,447.0,405246.677,1.0,4,Phongolo,River
3020,3030,0,0,0.0259681,8748,8748,Phongolo,Pongolo,Perennial,W,N,W42H040000,W00001363,2.68544,4,5712.0,15.0,748058.27,I,447.0,407932.12,1.0,4,Phongolo,River
3077,3020,0,0,0.3296276,8749,8749,Bivane,,Perennial,W,N,W41G010000,W00001210,34.5632,3,5701.0,8.0,360276.911,I,447.0,442495.308,0.0,3,Bivane,River
3112,3077,0,0,0.08862232,8750,8750,Manzana,,Perennial,W,N,W41F050000,W00001209,9.27764,2,5694.0,3.0,69526.88,I,447.0,451772.948,0.0,2,Manzana,River
3090,3077,0,0,0.506562,8751,8751,Bivane,,Perennial,W,N,W41E010000,W00001147,52.5713,2,5697.0,5.0,256186.843,I,447.0,495066.613,0.0,2,Bivane,River
3093,3090,0,0,0.1150823,8752,8752,Bivane,,Perennial,W,N,W41D020000,W00001126,11.9608,2,5697.0,4.0,180188.796,I,447.0,507027.384,0.0,2,Bivane,River
3117,3089,0,0,0.2815414,8753,8753,Bivane,,Perennial,W,N,W41B030000,W00001081,29.1046,2,5697.0,2.0,104909.681,I,447.0,538804.46,0.0,2,Bivane,River
2936,3020,0,0,0.3431352,8754,8754,Phongolo,Pongolo,Perennial,W,N,W42G010000,W00001362,35.5307,3,5709.0,7.0,385095.915,I,447.0,443462.791,1.0,3,Phongolo,River
2946,2936,0,0,0.4086419,8755,8755,Phongolo,Pongolo,Perennial,W,N,W42E010000,W00001342,42.5687,3,5709.0,6.0,303270.384,I,447.0,486031.527,1.0,3,Phongolo,River
2905,2946,0,0,0.2806154,8756,8756,Phongolo,Pongolo,Perennial,W,N,W42D020000,W00001321,29.1703,3,5709.0,5.0,241649.74,I,447.0,515201.79,1.0,3,Phongolo,River
2961,2937,0,0,0.03924963,8757,8757,Tsakwe,,Perennial,W,N,W42B030000,W00001298,4.27731,2,5705.0,2.0,65393.471,I,447.0,528387.88,0.0,2,Tsakwe,River
2747,2636,0,0,0.5587536,8758,8758,Mhkondvo,Assegaai,Perennial,W,N,W51E010000,W00001909,58.5982,3,5752.0,8.0,380691.552,I,447.0,394024.565,0.0,3,Mhkondvo,River
2789,2747,0,0,0.1135134,8759,8759,Swartwater,,Perennial,W,N,W51D060000,W00001908,11.9621,2,5745.0,3.0,58907.12,I,447.0,405986.659,0.0,2,Swartwater,River
2708,2747,0,0,0.245785,8760,8760,Assegaai,,Perennial,W,N,W51D050000,W00001843,25.5954,2,5748.0,5.0,263186.248,I,447.0,419619.917,0.0,2,Assegaai,River
2685,2708,0,0,0.217258,8761,8761,Assegaai,,Perennial,W,N,W51C060000,W00001842,22.6377,2,5748.0,4.0,202097.176,I,447.0,442257.637,0.0,2,Assegaai,River
2678,2685,0,0,0.03460071,8762,8762,Assegaai,,Perennial,W,N,W51C050000,W00001841,3.59322,2,5748.0,3.0,164786.624,I,447.0,445850.852,0.0,2,Assegaai,River
2702,2678,0,0,0.2217741,8763,8763,Assegaai,,Perennial,W,N,W51C040000,W00001774,23.282,2,5748.0,2.0,129428.176,I,447.0,469132.87,0.0,2,Assegaai,River
2582,2585,0,0,0.09800729,8764,8764,Ndlozane,Ndlotane,Perennial,W,N,W51F060000,W00001993,10.3727,2,5740.0,3.0,83098.123,I,447.0,367731.567,0.0,2,Ndlozane,River
2447,2478,0,0,0.04911339,8765,8765,Ngwempisi,,Perennial,W,N,W53F060000,W00002438,5.19268,3,5773.0,14.0,543378.07,I,447.0,341562.048,0.0,3,Ngwempisi,River
2425,2449,0,0,0.05235993,8766,8766,Mlambo,,Perennial,W,N,W53E030000,W00002379,5.57015,2,5761.0,2.0,47773.996,I,447.0,364901.235,0.0,2,Mlambo,River
2468,2449,0,0,0.1054535,8767,8767,Ngwempisi,,Perennial,W,N,W53E050000,W00002335,10.8871,3,5773.0,11.0,453119.96,I,447.0,370218.144,0.0,3,Ngwempisi,River
2527,2468,0,0,0.257415,8768,8768,Hlelo,Ohlelo,Perennial,W,N,W52D010000,W00002154,26.7376,2,5764.0,4.0,187539.253,I,447.0,396955.769,0.0,2,Hlelo,River
2569,2527,0,0,0.3261368,8769,8769,Hlelo,Ohlelo,Perennial,W,N,W52C020000,W00002130,33.9217,2,5764.0,3.0,149584.309,I,447.0,430877.484,0.0,2,Hlelo,River
2586,2569,0,0,0.2967026,8770,8770,Hlelo,Ohlelo,Perennial,W,N,W52B020000,W00002105,31.029,2,5764.0,2.0,92319.32,I,447.0,461906.531,0.0,2,Hlelo,River
2419,2468,0,0,0.2197755,8771,8771,Ngwempisi,,Perennial,W,N,W53E040000,W00002334,22.8847,3,5773.0,7.0,254693.647,I,447.0,393102.817,0.0,3,Ngwempisi,River
2422,2419,0,0,0.07946344,8772,8772,Ngwempisi,,Perennial,W,N,W53D060000,W00002333,8.27186,3,5773.0,6.0,222907.319,I,447.0,401374.678,0.0,3,Ngwempisi,River
2428,2422,0,0,0.0102682,8773,8773,Ngwempisi,,Perennial,W,N,W53D050000,W00002332,1.0749,3,5773.0,5.0,179586.63,I,447.0,402449.582,0.0,3,Ngwempisi,River
2426,2428,0,0,0.228807,8774,8774,Ngwempisi,,Perennial,W,N,W53D040000,W00002259,23.8823,3,5773.0,4.0,157078.697,I,447.0,426331.882,0.0,3,Ngwempisi,River
2470,2426,0,0,0.2264199,8775,8775,Ngwempisi,,Perennial,W,N,W53A030000,W00002204,23.4721,2,5769.0,2.0,82611.44,I,447.0,449803.958,0.0,2,Ngwempisi,River
2384,2426,0,0,0.1503196,8776,8776,Mpama,,Perennial,W,N,W53D030000,W00002258,15.8141,2,5772.0,2.0,50584.958,I,447.0,442145.95,0.0,2,Mpama,River
2134,2257,0,0,0.2029938,8777,8777,Bonnie Brook,,Perennial,W,N,W54C030000,W00002569,21.3656,2,5798.0,2.0,33428.772,I,447.0,406900.934,0.0,2,Bonnie,Brook
2248,2282,0,0,0.03733069,8778,8778,Mpuluzi,Umpilusi,Perennial,W,N,W55E040000,W00002746,3.98125,2,5792.0,5.0,260075.749,I,447.0,347504.087,0.0,2,Mpuluzi,River
2235,2248,0,0,0.05814544,8779,8779,Mpuluzi,Umpilusi,Perennial,W,N,W55E030000,W00002723,6.10743,2,5792.0,4.0,244156.625,I,447.0,353611.519,0.0,2,Mpuluzi,River
2102,2235,0,0,0.225305,8780,8780,Mpuluzi,Umpilusi,Perennial,W,N,W55E020000,W00002699,23.714,2,5792.0,3.0,187694.384,I,447.0,377325.512,0.0,2,Mpuluzi,River
2051,2102,0,0,0.7956281,8781,8781,Mpuluzi,Umpilusi,Perennial,W,N,W55C020000,W00002674,83.4243,2,5792.0,2.0,135442.437,I,447.0,460749.859,0.0,2,Mpuluzi,River
2952,3024,0,0,0.1121726,8782,8782,Phongolo,Pongolo,Perennial,W,N,W44E070000,W00001706,12.1164,4,5712.0,31.0,1355295.948,I,447.0,268565.487,1.0,4,Phongolo,River
3024,2974,0,0,0.2213878,8783,8783,Phongolo,Pongolo,Perennial,W,N,W45A090000,W00001707,22.6683,4,5712.0,32.0,1399524.485,I,447.0,256449.076,1.0,4,Phongolo,River
2549,2000,0,0,1.122426,8784,8784,Maputo,,Unknown,w,M,Y70A010000,W00003180,119.39,5,5821.0,131.0,5193448.65,O,447.0,119389.601,1.0,5,Maputo,River
2118,2231,0,0,0.231348,8785,8785,Umtilane,,Perennial,W,S,W56E010000,W00002852,24.5558,1,5785.0,1.0,24555.768,E,447.0,335810.072,0.0,1,Umtilane,River
2160,2230,0,0,0.09915531,8786,8786,,,Perennial,W,S,W57B010000,W00002929,10.6957,1,5808.0,1.0,10695.69,E,447.0,274619.866,0.0,1,,
2215,2230,0,0,0.1292575,8787,8787,Mzimpofu,,Perennial,W,S,W57B020000,W00002942,13.2824,1,5809.0,1.0,13282.365,E,447.0,277206.54,0.0,1,Mzimpofu,River
2159,2262,0,0,0.1302434,8788,8788,,,Perennial,W,S,W57C010000,W00002967,14.0054,1,5819.0,1.0,14005.413,E,447.0,275542.615,0.0,1,,
2169,2258,0,0,0.2086026,8789,8789,,,NonPerennial,W,S,W57C020000,W00002978,21.8814,1,5816.0,1.0,21881.426,E,447.0,284490.887,0.0,1,,
2209,2318,0,0,0.1213647,8790,8790,Buhlungu,,NonPerennial,W,S,W54F010000,W00002591,13.1505,1,5789.0,1.0,13150.481,E,447.0,337566.71,0.0,1,Buhlungu,River
2145,2351,0,0,0.2631738,8791,8791,Mzimneni,,NonPerennial,W,S,W56F010000,W00002871,28.3609,1,5786.0,1.0,28360.907,E,447.0,315729.275,0.0,1,Mzimneni,River
2297,2329,0,0,0.06302261,8792,8792,,,NonPerennial,W,S,W57H010000,W00003115,6.58753,1,5722.0,1.0,6587.53,E,447.0,204844.831,0.0,1,,
2255,2390,0,0,0.1552341,8793,8793,Sidvokodvo,,Perennial,W,S,W57A010000,W00002889,16.773,1,5757.0,1.0,16773.045,E,447.0,282803.67,0.0,1,Sidvokodvo,River
2403,2451,0,0,0.1381465,8794,8794,,,NonPerennial,W,S,W57H020000,W00003123,14.4169,1,5721.0,1.0,14416.864,E,447.0,189335.588,0.0,1,,
2510,2466,0,0,0.08330799,8795,8795,,,NonPerennial,W,S,W57E010000,W00003050,8.85303,1,5811.0,1.0,8853.03,E,447.0,236407.069,0.0,1,,
2546,2487,0,0,0.1050757,8796,8796,,,Perennial,W,S,W53F010000,W00002400,11.4967,1,5778.0,1.0,11496.659,E,447.0,346206.192,0.0,1,,
2548,2578,0,0,0.06957415,8797,8797,,,NonPerennial,W,S,W51G010000,W00002013,7.32651,1,5754.0,1.0,7326.515,E,447.0,325330.415,0.0,1,,
2605,2528,0,0,0.1053491,8798,8798,,,NonPerennial,W,S,W51H010000,W00002048,11.4742,1,5755.0,1.0,11474.18,E,447.0,306759.355,0.0,1,,
2615,2621,0,0,0.06889912,8799,8799,,,NonPerennial,W,S,W57J010000,W00003144,6.89684,1,5729.0,1.0,6896.844,E,447.0,199169.807,0.0,1,,
2679,2585,0,0,0.1391577,8800,8800,Ngwengwana,,NonPerennial,W,S,W51F010000,W00001928,14.8894,1,5741.0,1.0,14889.369,E,447.0,372248.228,0.0,1,Ngwengwana,River
2648,2552,0,0,0.1398882,8801,8801,,,Perennial,W,S,W57J020000,W00003151,15.1255,1,5730.0,1.0,15125.492,E,447.0,201169.755,0.0,1,,
2654,2626,0,0,0.08608441,8802,8802,,,NonPerennial,W,S,W57J030000,W00003158,9.10554,1,5726.0,1.0,9105.539,E,447.0,201884.258,0.0,1,,
2673,2561,0,0,0.1408496,8803,8803,,,Perennial,W,S,W57G010000,W00003085,15.4118,1,5736.0,1.0,15411.768,E,447.0,212663.473,0.0,1,,
2669,2626,0,0,0.05721032,8804,8804,,,Perennial,W,S,W57J040000,W00003166,6.33914,1,5727.0,1.0,6339.135,E,447.0,199117.855,0.0,1,,
2696,2739,0,0,0.08491336,8805,8805,,,Perennial,W,S,W43A010000,W00001512,9.05382,1,5654.0,1.0,9053.824,E,447.0,329734.742,0.0,1,,
2572,2554,0,0,0.06020458,8806,8806,,,Perennial,W,S,W57K010000,W00003174,6.25805,1,5719.0,1.0,6258.046,E,447.0,126862.071,0.0,1,,
2604,2638,0,0,0.3000266,8807,8807,uMsunduzi,Umsunduze\Msunduzi,NonPerennial,W,S,W43F010000,W00001588,31.2807,1,5663.0,1.0,31280.728,E,447.0,191704.553,0.0,1,uMsunduzi,River
2713,2714,0,0,0.2191442,8808,8808,,,NonPerennial,W,S,W43F020000,W00001593,22.749,1,5652.0,1.0,22748.99,E,447.0,194916.419,0.0,1,,
2971,2974,0,0,0.2172314,8809,8809,Mlambo,Magoda\Mayezela\Mantawakho,Perennial,W,S,W45A010000,W00001714,22.4195,1,5717.0,1.0,22419.525,E,447.0,256200.295,0.0,1,Mlambo,River
2819,2892,0,0,0.1037425,8810,8810,Matsanjeni,,NonPerennial,W,S,W44C010000,W00001652,11.3129,1,5677.0,1.0,11312.898,E,447.0,326423.918,0.0,1,Matsanjeni,River
3082,3008,0,0,0.1331629,8811,8811,Voyizana,,NonPerennial,W,S,W44A010000,W00001616,14.1643,1,5714.0,1.0,14164.294,E,447.0,350903.481,0.0,1,Voyizana,River
3100,3032,0,0,0.1365501,8812,8812,Mdlavenga,,NonPerennial,W,S,W44A020000,W00001628,14.5919,1,5680.0,1.0,14591.851,E,447.0,356474.167,0.0,1,Mdlavenga,River
2874,2918,0,0,0.1438257,8813,8813,Mtokotshwala,,Perennial,W,S,W42M010000,W00001482,14.9558,1,5681.0,1.0,14955.833,E,447.0,399783.651,0.0,1,Mtokotshwala,River
2906,2776,0,0,0.2572703,8814,8814,Mantambe,,Perennial,W,S,W43C010000,W00001561,27.1117,1,5653.0,1.0,27111.652,E,447.0,314826.532,0.0,1,Mantambe,River
2847,2876,0,0,0.1584945,8815,8815,,,Perennial,W,S,W42K010000,W00001432,16.1153,1,5684.0,1.0,16115.319,E,447.0,444994.122,0.0,1,,
2772,2876,0,0,0.4189815,8816,8816,Mozana,,Perennial,W,S,W42K020000,W00001449,43.3273,1,5685.0,1.0,43327.315,E,447.0,472206.118,0.0,1,Mozana,River
3146,3027,0,0,0.2314048,8817,8817,Mhulumbela,Mhulumbele,Perennial,W,S,W42J010000,W00001416,24.7195,1,5713.0,1.0,24719.546,E,447.0,408339.61,0.0,1,Mhulumbela,River
3169,3069,0,0,0.2124272,8818,8818,Mbizane,,Perennial,W,S,W42H010000,W00001380,22.4534,1,5688.0,1.0,22453.43,E,447.0,437334.178,0.0,1,Mbizane,River
3191,3069,0,0,0.286981,8819,8819,iThalu,Thalu,Perennial,W,S,W42H020000,W00001398,30.1731,1,5689.0,1.0,30173.147,E,447.0,445053.896,0.0,1,iThalu,River
3145,3117,0,0,0.2845745,8820,8820,Soetmelks,,Perennial,W,S,W41B010000,W00001080,29.5042,1,5695.0,1.0,29504.218,E,447.0,568308.679,0.0,1,Soetmelks,River
3071,3089,0,0,0.2191529,8821,8821,uBivanyana,,Perennial,W,S,W41B020000,W00001103,22.6158,1,5698.0,1.0,22615.758,E,447.0,532315.612,0.0,1,uBivanyana,River
2806,2936,0,0,0.4466853,8822,8822,Wit,,Perennial,W,S,W42F010000,W00001361,46.2949,1,5711.0,1.0,46294.86,E,447.0,489757.651,0.0,1,Wit,River
3033,2946,0,0,0.1801317,8823,8823,,,Perennial,W,S,W42D010000,W00001341,19.0519,1,5710.0,1.0,19051.908,E,447.0,505083.435,0.0,1,,
3048,2961,0,0,0.3910737,8824,8824,Tsakwe,,Perennial,W,S,W42B010000,W00001274,40.7455,1,5703.0,1.0,40745.472,E,447.0,569133.351,0.0,1,Tsakwe,River
3031,2967,0,0,0.3541786,8825,8825,Pandana,,Perennial,W,S,W42A010000,W00001228,36.7602,1,5706.0,1.0,36760.151,E,447.0,578165.129,0.0,1,Pandana,River
3046,3117,0,0,0.4422004,8826,8826,Bivane,,Perennial,W,S,W41A010000,W00001057,46.3009,1,5696.0,1.0,46300.856,E,447.0,585105.316,0.0,1,Bivane,River
2877,2789,0,0,0.2369016,8827,8827,Swartwater,,Perennial,W,S,W51D010000,W00001863,24.9211,1,5742.0,1.0,24921.087,E,447.0,430907.745,0.0,1,Swartwater,River
2760,2782,0,0,0.03436243,8828,8828,,,NonPerennial,W,S,W51D020000,W00001884,3.67237,1,5743.0,1.0,3672.372,E,447.0,423038.284,0.0,1,,
2821,2708,0,0,0.3365107,8829,8829,Boesmanspruit,,Perennial,W,S,W51C010000,W00001797,35.4937,1,5751.0,1.0,35493.72,E,447.0,455113.637,0.0,1,Boesman,Spruit
2617,2685,0,0,0.1411602,8830,8830,,,Perennial,W,S,W51C020000,W00001818,14.6728,1,5750.0,1.0,14672.832,E,447.0,456930.469,0.0,1,,
2820,2702,0,0,0.200096,8831,8831,Ngulane,,Perennial,W,S,W51B010000,W00001773,21.264,1,5746.0,1.0,21263.965,E,447.0,490396.835,0.0,1,Ngulane,River
2879,2702,0,0,0.8108001,8832,8832,Assegaai,,Perennial,W,S,W51A010000,W00001749,84.8822,1,5747.0,1.0,84882.193,E,447.0,554015.063,0.0,1,Assegaai,River
2581,2599,0,0,0.219599,8833,8833,,,Perennial,W,S,W51F020000,W00001948,22.7829,1,5738.0,1.0,22782.858,E,447.0,394937.605,0.0,1,,
2526,2582,0,0,0.1735188,8834,8834,Ndlozane,Ndlotane,Perennial,W,S,W51F030000,W00001970,17.9413,1,5737.0,1.0,17941.336,E,447.0,385672.903,0.0,1,Ndlozane,River
2535,2478,0,0,0.2421025,8835,8835,Tsawela,Towela,Perennial,W,S,W53F020000,W00002418,25.5085,1,5777.0,1.0,25508.463,E,447.0,361877.827,0.0,1,Tsawela,River
2335,2425,0,0,0.2208466,8836,8836,Mlambo,,Perennial,W,S,W53E010000,W00002356,23.2346,1,5759.0,1.0,23234.615,E,447.0,388135.85,0.0,1,Mlambo,River
2379,2447,0,0,0.1876038,8837,8837,Ngwempisana,Ngwenibisana,Perennial,W,S,W53F030000,W00002437,19.5224,1,5758.0,1.0,19522.394,E,447.0,361084.441,0.0,1,Ngwempisana,River
2516,2527,0,0,0.106638,8838,8838,Tweelingspruit,,Perennial,W,S,W52C010000,W00002153,11.2173,1,5766.0,1.0,11217.319,E,447.0,408173.088,0.0,1,Tweeling,Spruit
2369,2419,0,0,0.08245959,8839,8839,,,Perennial,W,S,W53D010000,W00002308,8.90166,1,5776.0,1.0,8901.656,E,447.0,402004.472,0.0,1,,
2495,2428,0,0,0.2068948,8840,8840,Swartwaterspruit,,Perennial,W,S,W53D020000,W00002331,21.433,1,5774.0,1.0,21433.028,E,447.0,423882.611,0.0,1,Swartwater,Spruit
2558,2470,0,0,0.2481578,8841,8841,Ngwempisi,,Perennial,W,S,W53A010000,W00002176,26.0795,1,5767.0,1.0,26079.532,E,447.0,475883.489,0.0,1,Ngwempisi,River
2459,2470,0,0,0.3189104,8842,8842,Sandspruit,,Perennial,W,S,W53A020000,W00002203,33.0598,1,5768.0,1.0,33059.832,E,447.0,482863.79,0.0,1,Sand,Spruit
2304,2384,0,0,0.1549617,8843,8843,,,Perennial,W,S,W53B010000,W00002230,16.4099,1,5770.0,1.0,16409.875,E,447.0,458555.825,0.0,1,,
2348,2384,0,0,0.1796918,8844,8844,Mpama,,NonPerennial,W,S,W53B020000,W00002257,18.361,1,5771.0,1.0,18361.015,E,447.0,460506.965,0.0,1,Mpama,River
2356,2333,0,0,0.2274202,8845,8845,Umhlambahula,,NonPerennial,W,S,W54F020000,W00002611,23.5502,1,5788.0,1.0,23550.167,E,447.0,344071.045,0.0,1,Umhlambahula,River
2313,2425,0,0,0.1771427,8846,8846,Mponono,,Perennial,W,S,W53E020000,W00002378,18.9692,1,5760.0,1.0,18969.23,E,447.0,383870.465,0.0,1,Mponono,River
2115,2134,0,0,0.02594347,8847,8847,Bonnie Brook,,Perennial,W,S,W54C010000,W00002545,2.7857,1,5796.0,1.0,2785.702,E,447.0,409686.636,0.0,1,Bonnie,Brook
2142,2134,0,0,0.09063812,8848,8848,Bonnie Brook,,NonPerennial,W,S,W54C020000,W00002568,9.27751,1,5797.0,1.0,9277.511,E,447.0,416178.446,0.0,1,Bonnie,Brook
2327,2225,0,0,0.1028608,8849,8849,,,NonPerennial,W,S,W54A010000,W00002474,11.2872,1,5800.0,1.0,11287.229,E,447.0,437734.488,0.0,1,,
2168,2248,0,0,0.1116599,8850,8850,Malangeni,,NonPerennial,W,S,W55E010000,W00002745,11.9379,1,5795.0,1.0,11937.876,E,447.0,359441.963,0.0,1,Malangeni,River
2100,2235,0,0,0.4840039,8851,8851,Metula,,Perennial,W,S,W55D010000,W00002722,50.3548,1,5794.0,1.0,50354.809,E,447.0,403966.328,0.0,1,Metula,River
2098,2102,0,0,0.2765903,8852,8852,Swartwater,,Perennial,W,S,W55C010000,W00002698,28.538,1,5793.0,1.0,28537.954,E,447.0,405863.466,0.0,1,Swartwater,River
2027,2105,0,0,0.1954803,8853,8853,Motjane,,NonPerennial,W,S,W56B010000,W00002789,21.003,1,5780.0,1.0,21002.984,E,447.0,377393.551,0.0,1,Motjane,River
3091,3024,0,0,0.2047392,8854,8854,Mhlanganisi,,NonPerennial,W,S,W44E010000,W00001674,21.5602,1,5716.0,1.0,21560.231,E,447.0,278009.306,0.0,1,Mhlanganisi,River
3089,3093,0,0,0.02540326,8855,8855,Bivane,,Perennial,W,N,W41B040000,W00001104,2.67247,2,5697.0,3.0,130197.909,I,447.0,509699.854,0.0,2,Bivane,River
2047,2184,0,0,0.2280735,8856,8856,Mbabane,,NonPerennial,W,S,W56C010000,W00002811,24.2752,1,5783.0,1.0,24275.213,E,447.0,350030.489,0.0,1,Mbabane,River
2275,2344,0,0,0.1337198,8857,8857,Umvenvane,,Perennial,W,S,W54G010000,W00002630,13.9787,1,5787.0,1.0,13978.694,E,447.0,320736.293,0.0,1,Umvenvane,River
2532,2513,0,0,0.1353941,8858,8858,Kukwane,,NonPerennial,W,S,W51H020000,W00002064,14.1844,1,5756.0,1.0,14184.385,E,447.0,306514.816,0.0,1,Kukwane,River
2512,2542,0,0,0.1069799,8859,8859,,,Perennial,W,S,W57D010000,W00003012,11.0714,1,5812.0,1.0,11071.412,E,447.0,283641.453,0.0,1,,
2501,2562,0,0,0.109235,8860,8860,,,NonPerennial,W,S,W57D020000,W00003025,11.7487,1,5815.0,1.0,11748.667,E,447.0,273976.812,0.0,1,,
2471,2587,0,0,0.264018,8861,8861,,,Perennial,W,S,W51G020000,W00002030,27.6555,1,5753.0,1.0,27655.5,E,447.0,348734.174,0.0,1,,
2597,2638,0,0,0.2127301,8862,8862,,,NonPerennial,W,S,W43F030000,W00001600,22.0353,1,5664.0,1.0,22035.291,E,447.0,182459.115,0.0,1,,
2798,2892,0,0,0.1567881,8863,8863,Sitilo,,Perennial,W,S,W44C020000,W00001663,16.7966,1,5678.0,1.0,16796.623,E,447.0,331907.643,0.0,1,Sitilo,River
2839,2975,0,0,0.3653104,8864,8864,Manzawakho,Rietspruit,Perennial,W,S,W44B010000,W00001641,38.2457,1,5715.0,1.0,38245.66,E,447.0,355168.017,0.0,1,Manzawakho,River
2851,2918,0,0,0.1849577,8865,8865,Spekboom,Mzinsangu,NonPerennial,W,S,W42M020000,W00001497,19.2934,1,5682.0,1.0,19293.372,E,447.0,404121.19,0.0,1,Spekboom,River
2755,2883,0,0,0.227008,8866,8866,Nyamane,,NonPerennial,W,S,W42K030000,W00001466,24.048,1,5687.0,1.0,24048.018,E,447.0,449521.583,0.0,1,Nyamane,River
2536,2569,0,0,0.2297289,8867,8867,,,NonPerennial,W,S,W52B010000,W00002129,23.3433,1,5765.0,1.0,23343.273,E,447.0,454220.758,0.0,1,,
2700,2586,0,0,0.3581049,8868,8868,Hlelo,Ohlelo,Perennial,W,S,W52A010000,W00002079,37.6611,1,5762.0,1.0,37661.058,E,447.0,499567.589,0.0,1,Hlelo,River
2279,2247,0,0,0.2194618,8869,8869,Seganagana,,Perennial,W,S,W54B010000,W00002522,22.3277,1,5799.0,1.0,22327.741,E,447.0,412172.612,0.0,1,Seganagana,River
1969,2051,0,0,0.2773521,8870,8870,Mpuluzi,Umpilusi,Perennial,W,S,W55A010000,W00002648,29.0949,1,5790.0,1.0,29094.932,E,447.0,489844.791,0.0,1,Mpuluzi,River
2029,2051,0,0,0.2241048,8871,8871,Majosie se Vlei,,NonPerennial,W,S,W55A020000,W00002673,22.9232,1,5791.0,1.0,22923.158,E,447.0,483673.017,0.0,1,Majosie se,Vlei
2004,2105,0,0,0.5476791,8872,8872,Lusushwana,,Perennial,W,S,W56A010000,W00002767,57.4042,1,5781.0,1.0,57404.159,E,447.0,413794.726,0.0,1,Lusushwana,River
2808,2873,0,0,0.1583932,8873,8873,,,Perennial,W,S,W44E020000,W00001682,16.4746,1,5673.0,1.0,16474.621,E,447.0,297766.977,0.0,1,,
2778,2873,0,0,0.1562764,8874,8874,Libe,,Perennial,W,S,W44E030000,W00001693,16.756,1,5674.0,1.0,16756.019,E,447.0,298048.374,0.0,1,Libe,River
2873,2909,0,0,0.05185878,8875,8875,Libe,,Unknown,W,N,W44E050000,W00001694,5.65017,2,5675.0,2.0,38880.807,I,447.0,281292.355,0.0,2,Libe,River
2909,2952,0,0,0.06364182,8876,8876,Libe,,Unknown,W,N,W44E060000,W00001705,7.0767,2,5675.0,3.0,71526.195,I,447.0,275642.188,0.0,2,Libe,River
2945,2952,0,0,0.3162097,8877,8877,Phongolo,Pongolo,Perennial,W,N,W44D010000,W00001665,32.6085,4,5712.0,28.0,1271653.342,I,447.0,301173.944,1.0,4,Phongolo,River
2975,2945,0,0,0.1518539,8878,8878,Phongolo,Pongolo,Perennial,W,N,W44C040000,W00001642,15.7484,4,5712.0,26.0,1196998.287,I,447.0,316922.357,1.0,4,Phongolo,River
2828,2909,0,0,0.2443977,8879,8879,Msuzwaneni,Ndhlanyoni,Perennial,W,S,W44E040000,W00001704,25.5687,1,5676.0,1.0,25568.686,E,447.0,301210.875,0.0,1,Msuzwaneni,River
2657,2629,0,0,0.08422761,8880,8880,Ngwavuma,,Perennial,W,N,W43F100000,W00001612,8.7044,2,5656.0,10.0,362437.226,I,447.0,161693.118,0.0,2,Ngwavuma,River
2848,2895,0,0,0.2810664,8881,8881,Mpontshane,,NonPerennial,W,S,W45A020000,W00001721,28.9175,1,5670.0,1.0,28917.453,E,447.0,239408.018,0.0,1,Mpontshane,River
2329,2378,0,0,0.04989608,8882,8882,Nyetane,,Perennial,W,N,W57H050000,W00003137,5.4753,2,5724.0,2.0,25158.23,I,447.0,198257.301,0.0,2,Nyetane,River
2378,2451,0,0,0.168632,8883,8883,Nyetane,,Perennial,W,N,W57H060000,W00003138,17.8633,2,5724.0,3.0,66829.606,I,447.0,192781.998,0.0,2,Nyetane,River
2449,2447,0,0,0.1710616,8884,8884,Ngwempisi,,Perennial,W,N,W53F050000,W00002380,17.769,3,5773.0,13.0,518662.993,I,447.0,359331.084,0.0,3,Ngwempisi,River
2247,2257,0,0,0.0428751,8885,8885,uSuthu,Great Usutu,Perennial,W,N,W54D010000,W00002523,4.3095,2,5802.0,3.0,97767.199,I,447.0,389844.872,0.0,2,uSuthu,River
2257,2282,0,0,0.4041702,8886,8886,uSuthu,Great Usutu,Perennial,W,N,W54D020000,W00002570,42.0125,3,5803.0,5.0,173208.507,I,447.0,385535.376,0.0,3,uSuthu,River
2225,2247,0,0,0.3481477,8887,8887,uSuthu,Great Usutu,Perennial,W,N,W54B020000,W00002499,36.6024,2,5802.0,2.0,71129.962,I,447.0,426447.259,0.0,2,uSuthu,River
2343,2225,0,0,0.2194574,8888,8888,uSuthu,Great Usutu,Perennial,W,S,W54A020000,W00002498,23.2403,1,5801.0,1.0,23240.345,E,447.0,449687.604,0.0,1,uSuthu,River
2555,2554,0,0,0.1812089,8889,8889,uSuthu,Suthu\Maputo,Perennial,W,N,W57K030000,W00003178,18.4702,4,5804.0,80.0,2961317.083,I,447.0,139074.218,0.0,4,uSuthu,River
2496,2555,0,0,0.3196801,8890,8890,Funuane,Tumbulumundo\Covocovo\Mabacada,Perennial,W,S,W57K020000,W00003177,33.7503,1,5720.0,1.0,33750.304,E,447.0,172824.522,0.0,1,Funuane,River
